source,address,city,state,zip,beds,baths,sqft,lot_size,year_built,rent,deposit,pets_allowed,property_type,mls_number,listing_url,description,listed_date,scraped_at,photos,lat,lng
redfin,4524 Delco Rd,Virginia Beach,VA,23455,3.0,2.0,1400,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/4524-Delco-Rd-23455/home/49446720,"Well established Shore Drive neighborhood. Just blocks to Bayville Park, rec center and Chicks Beach. Total renovation with everything new. Beautiful new LVP flooring. Newer appliances including...",2026-06-06T13:19:16.114847Z,2026-06-08T13:01:51+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.9004784%2C-76.1274468&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=ZnH4fARO0s3c9lG29cXsyFYzmjo=,36.9004784,-76.1274468
redfin,3845 Whitley Park Dr,Virginia Beach,VA,23456,4.0,2.5,2324,,,3000,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3845-Whitley-Park-Dr-23456/home/49448405,"""Charming 4-bedroom home in the highly sought-after Salem area of Virginia Beach, within the top-rated school district. This beautiful home features solar panels, saving an average of $70/month on...",2026-04-21T15:47:22.669907Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7666992%2C-76.1141592&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=YNEznFm4nqg_naspYDHvFt3Trfg=,36.7666992,-76.1141592
redfin,4559 Revere Dr,Virginia Beach,VA,23456,5.0,2.5,2653,,,3100,,,single family,,https://www.redfin.com/VA/Virginia-Beach/4559-Revere-Dr-23456/home/49428024,"Spacious waterfront home in Virginia Beach offering 5 bedrooms and 2.5 bathrooms. The primary bedroom includes an en suite, and the layout features a second living space for flexible use. The kitchen...",2026-06-06T12:20:17.427625Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7949343%2C-76.1411522&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=fBvv1NLr7dNoP_uWmgFVaNld90A=,36.7949343,-76.1411522
redfin,4220 Derby Wharf Dr,Virginia Beach,VA,23456,3.0,2.0,1503,,,2395,,,single family,,https://www.redfin.com/VA/Virginia-Beach/4220-Derby-Wharf-Dr-23456/home/49428783,3 bedroom 2 bath ranch located on serene tree-lined street in sought after Salem Woods! Living room with barn door closure can be used as 4th bedroom. Formal dining area. Kitchen complete with all...,2026-05-28T12:34:36.936375Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7938748%2C-76.1334456&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=AIdYTHq6f3aMsKZLXXmSrKAKPVo=,36.7938748,-76.1334456
redfin,3016 Beaden Dr,Virginia Beach,VA,23456,4.0,2.5,2350,,,3150,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3016-Beaden-Dr-23456/home/49474542,"FULLY RENOVATED home in the Kellam school district! It isn't often that a 4 bedroom home in the exclusive Virginia Beach neighborhood of Courthouse Estates is available for rent, but today is your...",2026-06-07T12:26:23.293312Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7333949%2C-76.0748642&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=wfo3kNX1N55sxag9xSY6mvlZa18=,36.7333949,-76.0748642
redfin,2009 Inverrary Ct,Virginia Beach,VA,23456,3.0,2.5,1500,,,2440,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2009-Inverrary-Ct-23456/home/49448521,"SCHEDULE A SHOWING ONLINE AT: showmojo.com/lrt/89f1e36043 ---- 2009 Inverrary Court, Virginia Beach - $2440 (RBP included) Schedule your showing today! Features: [?]3 bedroom [?]2.5 bathroom...",2026-06-07T12:19:36.634721Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7730276%2C-76.116252&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=25-Lvj0VB1yAP2PeJuiZUC437VA=,36.7730276,-76.116252
redfin,3829 Shooting Star Dr,Virginia Beach,VA,23456,4.0,1.5,1296,,,2950,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3829-Shooting-Star-Dr-23456/home/49449589,"ONE LEVEL LIVING! Spacious four-bedroom with HUGE fenced-in yard! Modern amenities to include an open concept living area with an upgraded kitchen with stainless steel appliances, granite counters,...",2026-06-08T00:34:17.937239Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7853049%2C-76.1142805&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=QlvLHQj4B2IEj-_MyDYyAmqTL_U=,36.7853049,-76.1142805
redfin,1792 Moonstone Dr,Virginia Beach,VA,23456,3.0,2.5,1756,,,2950,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1792-Moonstone-Dr-23456/home/49450046,"AVAILABLE IMMEDIATELY! Beautiful home in highly sought out Rock Creek neighborhood in a cul-de-sac! This 3 bed 2.5 bath home features cathedral ceilings in living, dining room and master bedroom for...",2026-06-03T12:06:36.102533Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7788903%2C-76.1133758&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=CZ1TIRQub_dA1yYaOqMrUcozVb4=,36.7788903,-76.1133758
redfin,2453 Hunts Neck Trl,Virginia Beach,VA,23456,3.0,2.0,1706,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2453-Hunts-Neck-Trl-23456/home/49496653,"Welcome to this charming and character-filled 3-bedroom, 2-bathroom home nestled in the desirable Hunt Club Forest neighborhood! Offering approximately 1,706 square feet of comfortable living space,...",2026-06-06T02:34:09.159562Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7658484%2C-76.0216179&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=SkR88Aza373O_pum4ULOw9oNZbQ=,36.7658484,-76.0216179
redfin,2245 Speckled Rock Ln,Virginia Beach,VA,23456,4.0,3.0,1762,,,2900,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2245-Speckled-Rock-Ln-23456/home/49450124,Room galore! Bright and welcoming great room with cathedral ceiling and gleaming white ceramic flooring. Large dining area with French doors leading to side paver patio. 2 bedrooms downstairs with...,2026-06-06T12:43:46.204452Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7781425%2C-76.1107373&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=ShI0hXhw23RpJycHBmArB7AnFGQ=,36.7781425,-76.1107373
redfin,3813 Sterncroft Dr,Virginia Beach,VA,23456,4.0,2.5,2124,,,2789,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3813-Sterncroft-Dr-23456/home/49423283,"Must see 4 bed, 2.5 bath single family home in the Glenwood neighborhood of Virginia Beach. Quick and easy access to major highways, convenient commute to Norfolk and the Virginia Beach oceanfront....",2026-06-04T11:54:46.483442Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7689558%2C-76.1404114&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=sOBST9yI-wcjQYD-tKbbpeWMiEU=,36.7689558,-76.1404114
redfin,1785 River Rock Arch,Virginia Beach,VA,23456,3.0,2.0,1438,,,2350,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1785-River-Rock-Arch-23456/home/49451089,"Welcome home to this charming 3-bedroom, 2-bath ranch in the desirable Rock Creek community of Virginia Beach. This well-maintained home offers over 1400 square feet of comfortable living space with...",2026-06-08T00:32:18.203494Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7840424%2C-76.1076105&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=3UJncQpZ32Loyupc0NJeyCdcaI4=,36.7840424,-76.1076105
redfin,1965 Mill Creek Dr,Virginia Beach,VA,23456,4.0,2.5,,,,2795,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1965-Mill-Creek-Dr-23456/home/49530146,"This spacious four-bedroom, three-bathroom home in Virginia Beach offers 1,948 square feet of functional living space. The property features a welcoming two-story exterior with an attached garage and...",2026-06-06T12:39:19.170762Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7757078%2C-76.1202291&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=d1CnRYZGHxpV16Ch0uoP2UHI8jY=,36.7757078,-76.1202291
redfin,2361 Seaboard Rd,Virginia Beach,VA,23456,3.0,2.0,1400,,,2495,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2361-Seaboard-Rd-23456/home/49495489,"Welcome home to this charming brick ranch located in one of Virginia Beach's most desirable areas! Conveniently situated near shopping, dining, military bases, and major roadways, this home offers...",2026-06-07T12:06:01.333295Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7563766%2C-76.0340449&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=3so7cInm2gWwTd1wgWl8atpC_8M=,36.7563766,-76.0340449
redfin,2250 Princess Anne Rd,Virginia Beach,VA,23456,3.0,1.5,1680,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2250-Princess-Anne-Rd-23456/home/49495686,"Brick Rancher 3 bedrooms 1.5 bath all hardwood floors except kitchen & Florida room new LVP all appliances including refrigerator, washer and dryer. living room has wood burning Fireplace. one acre...",2026-06-05T13:09:26.309279Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7572346%2C-76.0250751&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=VH3Zb8fSSJ0xNz1aLF9M3fqo2wc=,36.7572346,-76.0250751
redfin,2021 Melstone Dr,Virginia Beach,VA,23456,4.0,3.0,2400,,,3050,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2021-Melstone-Dr-23456/home/49495972,"Spacious 4-Bed, 3-Bath Home in Virginia Beach!Nestled in a quiet Virginia Beach neighborhood, this beautiful 4-bedroom, 3-bath home is perfect for you. Inside, you'll find a large FROG (Finished Room...",2026-05-14T00:30:51.975555Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7670639%2C-76.029174&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=AhXSpSqCdqJ2O840p0G8QzYN4s0=,36.7670639,-76.029174
redfin,3849 Sunstream Pkwy,Virginia Beach,VA,23456,3.0,1.5,1760,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3849-Sunstream-Pkwy-23456/home/49450606,"Amazing 3-bedroom, 1.5-bathroom Virginia Beach home offering the perfect blend of convenience and modern comfort! Ideally situated down the street from Landstown and Town Center, this property...",2026-05-31T12:10:10.215130Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7848944%2C-76.1116829&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=j-B2OdN398O9fl9cGilPB5PPpQE=,36.7848944,-76.1116829
redfin,4244 Spruce Knob Rd,Virginia Beach,VA,23456,3.0,3.0,1710,,,2700,,,single family,,https://www.redfin.com/VA/Virginia-Beach/4244-Spruce-Knob-Rd-23456/home/49423675,"Freshly painted, clean, and ready to decorate! Second floor bonus room spacious and can be used for a bedroom, office, or game room.  Bright kitchen abundant with cabinets!  Large, fenced back yard. ...",2026-06-08T00:27:40.123980Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7714739%2C-76.1332567&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=_Q8eUe-KVacvfrLTMBRkuc1Y6Hw=,36.7714739,-76.1332567
redfin,3805 Winners Cir,Virginia Beach,VA,23456,4.0,2.5,2800,,,3300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3805-Winners-Cir-23456/home/49423986,"Beautiful 4-bedroom, 2.5 bathroom home located in the desirable Stumpy Lake area of Virginia Beach. Spanning 2,800 square feet, this spacious property features an open layout with ample living space....",2026-06-04T11:29:05.425986Z,2026-06-08T13:01:53+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7497058%2C-76.1281106&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=ZjzghbbIA4rbu-dtBs8VQ0xosLE=,36.7497058,-76.1281106
redfin,5313 Sir Barton Dr,Virginia Beach,VA,23462,3.0,2.0,1556,,,2750,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5313-Sir-Barton-Dr-23462/home/49407941,"Recently updated charming 3 Bed 2 bath single family home for rent in Kempsville. A short walk from grocery stores and multiple excellent restaraunts and quick drive to Town Center, Kempsville...",2026-04-21T20:32:55.222420Z,2026-06-08T13:02:03+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8283495%2C-76.1703139&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=01MNbq-SoFOJeuNLwiPofaTZJ_Q=,36.8283495,-76.1703139
redfin,113 S Parliament Dr,Virginia Beach,VA,23462,3.0,2.0,1770,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/113-S-Parliament-Dr-23462/home/49412708,"Beautiful newly updated and renovated home in a quiet safe neighborhood. Open floor plan with new tile in the kitchen, den and bathrooms with heated bathroom floors. There is a large custom built...",2026-04-21T20:45:17.078620Z,2026-06-08T13:02:03+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8392378%2C-76.1668811&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=6NXdaTBPItFm32BZomhhegePJ8U=,36.8392378,-76.1668811
redfin,5416 Sweetwater Ct,Virginia Beach,VA,23462,4.0,2.5,1704,,,2495,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5416-Sweetwater-Ct-23462/home/49418421,"Spacious 4-bedroom, 2.5-bath lakefront home in a central location just minutes from the beach, Town Center, military bases, shopping, and entertainment. Enjoy peaceful water views with the...",2026-05-15T12:30:09.654005Z,2026-06-08T13:02:03+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8582245%2C-76.1618171&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=f3uEHlnONZLa4zUu59POQtfpR2g=,36.8582245,-76.1618171
redfin,5485 Glenville Cir,Virginia Beach,VA,23464,3.0,2.5,1588,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5485-Glenville-Cir-23464/home/49408502,"Brand new flooring, carpets, exterior and interior painted.
$2500 rents + $2500 security deposit. No pets.",2026-04-21T20:33:24.906693Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8092434%2C-76.1684027&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=pWnpnAwE-3ui3KYmR2Dl0anrG54=,36.8092434,-76.1684027
redfin,1810 Delaney St,Virginia Beach,VA,23464,4.0,2.5,1783,,,2650,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1810-Delaney-St-23464/home/49392569,"Charming 4-bedroom, 2.5-bath home recently renovated with the addition of a 4th bedroom. Kitchen has stainless appliances Features an open floor plan on the first floor with two spacious living...",2026-06-06T12:30:51.143465Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7884786%2C-76.1920066&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=w8DGRJWyaNvwjAsz7uVBj_C3gS0=,36.7884786,-76.1920066
redfin,1568 Dylan Dr,Virginia Beach,VA,23464,4.0,3.0,1880,,,2450,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1568-Dylan-Dr-23464/home/49399853,"Discover this charming 4-bedroom, 3-bathroom residence boasting dual primary suites and a loft, nestled in the vibrant Kempsville area. The delightful fenced backyard, complete with a stamped...",2026-06-06T11:39:28.957432Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7922885%2C-76.1815124&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=ORQbF8XznPjAGZgiteP-Do421zs=,36.7922885,-76.1815124
redfin,1556 Beachview Dr,Virginia Beach,VA,23464,3.0,2.5,2208,,,2900,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1556-Beachview-Dr-23464/home/49400146,"Welcome to this beautifully updated home in the desirable Lake Christopher community! This freshly painted property offers a bright and inviting atmosphere, complemented by brand-new flooring...",2026-05-17T12:21:09.324683Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7893059%2C-76.1781109&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=xm1hkaIiYpyu_wnTKpTwyGMiRRA=,36.7893059,-76.1781109
redfin,1548 Beachview Dr,Virginia Beach,VA,23464,4.0,2.0,1800,,,2800,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1548-Beachview-Dr-23464/home/49400156,"Sought after Lake Christopher! 1st Floor Master Suite, huge great room, Dining Room, Kitchen with stainless Steel appliances, granite counters, spacious bedrooms, large garage with built in shelf,...",2026-06-08T00:32:23.252539Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7890223%2C-76.1777502&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=pXESBGyusr4HHZQG-heg_aR5Fo0=,36.7890223,-76.1777502
redfin,1532 Drumheller Dr,Virginia Beach,VA,23464,4.0,2.5,2350,,,3195,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1532-Drumheller-Dr-23464/home/49534465,"A 4-Bedroom home in popular Indian Pointe at Rose Glen available 07-10-26!! A fine home indeed, nestled at the end of a quiet cul-de-sac backing to a pond with a darling tranquil fountain. With a...",2026-06-06T12:20:14.905930Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7733427%2C-76.152388&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=uLAsEqexdMyzs9DP0JnnL0JlXR0=,36.7733427,-76.152388
redfin,5181 Eagle Run Rd,Virginia Beach,VA,23464,5.0,2.5,2500,,,3300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5181-Eagle-Run-Rd-23464/home/49401808,"Owner is looking for a tenant to impeccably take care of their beautiful, FIVE bedroom home, with loads of versatile living space! Huge kitchen with tons of storage options, double ovens, two-car...",2026-05-15T12:37:09.589527Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7875281%2C-76.1693228&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=wRyG4pcRmL8spIxKCusCp6tp09o=,36.7875281,-76.1693228
redfin,5125 Middlebrook Ct,Virginia Beach,VA,23464,4.0,2.5,2395,,,3195,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5125-Middlebrook-Ct-23464/home/49402342,"New rental alert: this4-bedroom,2.5-bath house brings comfort, space, and an easygoing vibe to everyday living. Bright interiors offer plenty of room to spread out, whether you need cozy corners to...",2026-06-07T12:33:31.634467Z,2026-06-08T13:02:05+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7858284%2C-76.1615565&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&key=AIzaSyA_29QNQgZnWV-qXu1LyNzrLuiHCDGCJGU&signature=hJHfjAiUGBUhPL1660S-J5dVlIE=,36.7858284,-76.1615565
