source,address,city,state,zip,beds,baths,sqft,lot_size,year_built,rent,deposit,pets_allowed,property_type,mls_number,listing_url,description,listed_date,scraped_at,photos,lat,lng
redfin,2596 Penshurst Way,Virginia Beach,VA,23456,4.0,2.5,2500,,,3100,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2596-Penshurst-Way-23456/home/49497296,"This spacious 4 bedroom, 2.5 bath home is located in the beautiful Castleton community on a cul-de-sac in Virginia Beach. Located off of London Bridge Road, this home is convenient to the beach,...",2026-05-02T13:16:54.549252Z,2026-05-08T02:10:28+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7747853%2C-76.0464443&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=VAMt5NECj1bRrapDEDuB4cKuDBo=,36.7747853,-76.0464443
redfin,3813 Sterncroft Dr,Virginia Beach,VA,23456,4.0,2.5,2124,,,2789,,,single family,,https://www.redfin.com/VA/Virginia-Beach/3813-Sterncroft-Dr-23456/home/49423283,"OPEN HOUSE ON SATURDAY, 5/2 FROM 1:00-2:00PM! HOPE TO SEE YOU THEN! Must see 4 bed, 2.5 bath single family home in the Glenwood neighborhood of Virginia Beach. Quick and easy access to major...",2026-05-03T12:07:05.173903Z,2026-05-08T02:10:28+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7689558%2C-76.1404114&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=MaFNo8xIK6M4r8QFlklhprHoKMA=,36.7689558,-76.1404114
redfin,2349 Nottoway Ln,Virginia Beach,VA,23456,3.0,2.0,1774,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2349-Nottoway-Ln-23456/home/201696733,Beautiful 3BD/2.5BA 2 story condo in the Sherwood Lakes Neighborhood! -Located in Sherwood Lakes Neighborhood with 2 lakes and walking trails -Front porch area and rear garage. -All buildings face...,2026-05-05T12:17:46.024127Z,2026-05-08T02:10:28+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7400386%2C-76.0279939&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=fs4NJWcygWt1Gezt6RnDdW05cME=,36.7400386,-76.0279939
redfin,2228 Glenrose Ct,Virginia Beach,VA,23456,3.0,3.0,1854,,,2695,,,single family,,https://www.redfin.com/VA/Virginia-Beach/2228-Glenrose-Ct-23456/home/49428256,"Well-maintained 3/3 with a loft single family home located a quiet cul-de-sac in Glenwood neighborhood. New LVP floor, spacious open floor plan, large kitchen with quartz countertop, and a breakfast...",2026-05-06T00:26:14.453147Z,2026-05-08T02:10:28+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7742654%2C-76.1357781&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=WUue6zEhn3H0XS7I0gmIwtjLLcA=,36.7742654,-76.1357781
redfin,113 S Parliament Dr,Virginia Beach,VA,23462,3.0,2.0,1770,,,2600,,,single family,,https://www.redfin.com/VA/Virginia-Beach/113-S-Parliament-Dr-23462/home/49412708,"Beautiful newly updated and renovated home in a quiet safe neighborhood. Open floor plan with new tile in the kitchen, den and bathrooms with heated bathroom floors. There is a large custom built...",2026-04-21T20:45:17.078620Z,2026-05-08T02:10:38+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8392378%2C-76.1668811&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=UzGzn8TTQgMLrj7D2AMcz0VB3oQ=,36.8392378,-76.1668811
redfin,5313 Sir Barton Dr,Virginia Beach,VA,23462,3.0,2.0,1556,,,2750,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5313-Sir-Barton-Dr-23462/home/49407941,"Recently updated charming 3 Bed 2 bath single family home for rent in Kempsville. A short walk from grocery stores and multiple excellent restaraunts and quick drive to Town Center, Kempsville...",2026-04-21T20:32:55.222420Z,2026-05-08T02:10:38+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8283495%2C-76.1703139&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Pffl4dzHkDbCpO0CEiPi3SqeQ-o=,36.8283495,-76.1703139
redfin,5368 Princess Anne Rd,Virginia Beach,VA,23462,4.0,2.5,1800,,,2300,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5368-Princess-Anne-Rd-23462/home/49411365,"Move-in ready and beautifully updated, this charming ranch offers bright, open-concept living with stylish plank flooring throughout. The spacious living area flows seamlessly into a well-appointed...",2026-05-07T12:36:56.552938Z,2026-05-08T02:10:38+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8310446%2C-76.1740673&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Ag-ksVp3SaF9R0Pjcz3AAthq918=,36.8310446,-76.1740673
redfin,5416 Sweetwater Ct,Virginia Beach,VA,23462,4.0,2.5,1704,,,2495,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5416-Sweetwater-Ct-23462/home/49418421,"Spacious 4-bedroom, 2.5-bath lakefront home in a central location just minutes from the beach, Town Center, military bases, shopping, and entertainment. Enjoy peaceful water views with the...",2026-04-21T21:01:14.590919Z,2026-05-08T02:10:38+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8582245%2C-76.1618171&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=gjwlwRgoU523_GKQWaBMB0vzKJE=,36.8582245,-76.1618171
redfin,5381 Lynbrook Lndg,Virginia Beach,VA,23462,4.0,2.5,1600,,,2400,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5381-Lynbrook-Lndg-23462/home/49418551,Close to everywhere you want to be!  The owner may consider one small pet.  The back yard is partially fenced.  All appliances to included a washer and dryer.  Wood burning fireplace.  Spacious...,2026-05-03T00:30:37.280421Z,2026-05-08T02:10:38+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.858917%2C-76.1592906&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=S8rc7j4hoCpEXfHETY5_fYqb6Gk=,36.858917,-76.1592906
redfin,4436 Paul Jones Ln,Virginia Beach,VA,23462,3.0,2.0,1300,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/4436-Paul-Jones-Ln-23462/home/49439627,"Shows like new throughout after recent renovation - will impress even the fussiest tenant. Huge eat-in kitchen with separate dining area and handy breakfast bar. All appliances are newer, stainless...",2026-05-07T12:39:03.319803Z,2026-05-08T02:10:38+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8493695%2C-76.1311187&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=GC6yfNBtas0pbVN5OgM4uKufm3U=,36.8493695,-76.1311187
redfin,4732 Bunker Hill Ln,Virginia Beach,VA,23462,5.0,2.5,2227,,,2995,,,single family,,https://www.redfin.com/VA/Virginia-Beach/4732-Bunker-Hill-Ln-23462/home/49438469,"Welcome home to this charming 4-bedroom, 2.5-bath traditional single-family residence located in Virginia Beach. There is 1 additional flex room as well. This home features a bright, open floorplan...",2026-05-07T00:28:05.838452Z,2026-05-08T02:10:38+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8508331%2C-76.1424888&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=ac9i_EOXE9exWzlOxOYmWRkYvCQ=,36.8508331,-76.1424888
redfin,5485 Glenville Cir,Virginia Beach,VA,23464,3.0,2.5,1588,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5485-Glenville-Cir-23464/home/49408502,"Brand new flooring, carpets, exterior and interior painted.
$2500 rents + $2500 security deposit. No pets.",2026-04-21T20:33:24.906693Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8092434%2C-76.1684027&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=jMQ_OsjbxENY5gRuPQ36u6k1Ce0=,36.8092434,-76.1684027
redfin,5208 Mima Cir,Virginia Beach,VA,23464,3.0,2.5,1806,,,3100,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5208-Mima-Cir-23464/home/49397593,Welcome to 5208 Mima Circle. This house boasts it's luxury custom features inside and out!!! Located in cul-de-sac in very quiet area. The house is very cozy and well maintained. Fresh paint...,2026-05-06T17:13:08.019354Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.768791%2C-76.1875035&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=RXb-6dcUMA-wWcUwIGewak9n2G4=,36.768791,-76.1875035
redfin,1548 Beachview Dr,Virginia Beach,VA,23464,4.0,2.0,1760,,,2700,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1548-Beachview-Dr-23464/home/49400156,"Sought After Lake Christopher, this 4 bedroom with first floor master suite. Open and airy floor plan, upgraded kitchen , full breakfast bar, dining area, Huge great room with cathedral ceiling,...",2026-05-07T11:33:22.915912Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.7890223%2C-76.1777502&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=w_a_P3j0oS0wqWAVlxkuGJmSUt8=,36.7890223,-76.1777502
redfin,1520 Oak Knoll Ln,Virginia Beach,VA,23464,3.0,2.5,1300,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1520-Oak-Knoll-Ln-23464/home/49403559,"This beautiful home is located in Rosemont Forest, Virginia Beach. It is two stories with an attached one-car garage, three bedrooms and two and a half bathrooms. Fenced backyard with deck. No pets.",2026-04-21T20:20:12.431081Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.787226%2C-76.1584362&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Z4jDY_D2MGrzC_kHWc4o-dlb-tk=,36.787226,-76.1584362
redfin,828 Moffat Ln,Virginia Beach,VA,23464,4.0,2.5,2240,,,2995,,,single family,,https://www.redfin.com/VA/Virginia-Beach/828-Moffat-Ln-23464/home/49432982,"Beautiful 2 story 4 BR, 2.5 BA brick home in the heart of Kempsville. Lots of beautiful hardwood floors & closet space. Fenced in backyard. 2 car garage, Kempsville schools. Lots of storage in...",2026-05-05T12:33:47.975708Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8127812%2C-76.1445578&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=eBT5wJyWV0lttigLJcFBdRg2SbA=,36.8127812,-76.1445578
redfin,5816 Reon Ct,Virginia Beach,VA,23464,3.0,2.5,1881,,,2500,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5816-Reon-Ct-23464/home/49529349,"Welcome to your spacious rental property in Virginia Beach! This lovely home features 3 bedrooms and 2.5 baths, making it the perfect space for a family or roommates. Conveniently located near the...",2026-05-02T11:28:33.081427Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8060594%2C-76.1980514&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=9uLMxOOF8fBGL7QeorN-khs8yF8=,36.8060594,-76.1980514
redfin,1033 Hobbs Rd,Virginia Beach,VA,23464,3.0,2.0,2400,,,3000,,,single family,,https://www.redfin.com/VA/Virginia-Beach/1033-Hobbs-Rd-23464/home/49393607,"Beautifully cared for home with lots of space. Easy access to interstate and shopping. This lovely home borders on Chesapeake, Norfolk and Virginia Beach. It features a large family room with a gas...",2026-04-29T11:32:14.376665Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.8253079%2C-76.2184489&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=Q1mDYYLST8Pd7t8Yi8_9A_EBsTs=,36.8253079,-76.2184489
redfin,5428 Ann Arbor Ln,Virginia Beach,VA,23464,5.0,3.0,2276,,,2701,,,single family,,https://www.redfin.com/VA/Virginia-Beach/5428-Ann-Arbor-Ln-23464/home/49533955,"4 BEDROOM, 3 FULL BATH, ADDITIONAL 5TH BEDROOM ON 1ST FLOOR IF NECESSARY. OPEN FLOOR PLAN WITH LARGE EAT IN KITCHEN, 2ND FLOOR OPEN AREA FOR OFFICE/STUDY. 2ND FLOOR LAUNDRY ROOM. 2 CAR GARAGE. GREAT...",2026-05-02T13:22:24.708005Z,2026-05-08T02:10:40+00:00,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=36.804769%2C-76.1785912&channel=seekers-search_map&size=200x200&format=jpg&scale=1&zoom=11&client=gme-redfin&signature=9FI0PR-ErFbB-1tnKcdyeFib0pE=,36.804769,-76.1785912
craigslist,"Spacious 4 Bed, 2.5 Bath Single Family Home in Virginia Beach - $2700/",Virginia Beach,VA,,,,,,,2600,,,house,,https://norfolk.craigslist.org/apa/d/virginia-beach-spacious-bed-25-bath/7930601569.html,"Spacious 4 Bed, 2.5 Bath Single Family Home in Virginia Beach - $2700/",,2026-05-08T02:11:36+00:00,,,
